ID,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
11096,8/8/13,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0
304,12/23/13,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0
3665,11/7/13,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0
10591,8/6/12,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0
5036,11/28/12,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0
5547,8/7/13,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1
7822,6/4/13,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,3,11,0
8541,3/8/14,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0
10955,1/7/14,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1
4368,12/3/13,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0
9671,1/26/14,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1
2256,3/29/14,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0
4279,3/31/14,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0
5371,4/8/14,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,3,11,1
9240,2/7/14,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,3,11,0
9460,4/18/13,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0
9504,11/6/13,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1
8692,9/12/12,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,3,11,0
448,3/1/13,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,3,11,0
8314,4/5/13,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0
8420,8/3/13,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0
3174,5/22/13,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1
7685,9/9/13,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0
3179,6/16/13,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0
9780,6/25/13,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0
10681,1/15/14,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0
10232,11/5/13,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0
4184,6/7/14,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0
9120,12/5/12,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0
891,9/7/13,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0
10381,7/5/13,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0
3525,12/7/12,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
6818,9/12/12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0
3526,1/27/14,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0
8181,9/13/13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0
1029,8/1/13,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0
7369,10/2/13,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0
2574,1/31/13,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1
8159,4/1/14,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0
1160,8/23/13,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0
10242,9/16/13,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0
5253,7/9/13,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0
5966,11/10/12,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0
5314,3/18/13,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0
5081,10/20/13,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0
5123,4/15/13,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0
5756,4/3/14,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0
8036,4/18/14,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0
9058,9/23/12,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1
5057,9/14/13,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0
254,5/17/14,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0
4179,8/20/13,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0
3710,10/12/12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1
7627,12/12/12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1
4501,11/10/13,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0
6424,1/30/14,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0
3075,9/11/13,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0
4992,9/19/13,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1
5252,10/26/12,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0
7444,10/19/13,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0
6919,6/4/13,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0
3537,8/17/12,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0
10277,2/21/13,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2453,8/31/12,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0
7972,9/17/13,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0
895,12/9/12,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0
1177,1/26/13,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0
7141,12/29/12,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1
7232,2/11/14,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0
8477,3/11/13,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0
2457,10/26/12,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0
988,5/7/14,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0
7930,8/19/13,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0
4587,7/18/13,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0
6682,12/11/12,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0
6222,10/28/13,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0
10299,11/9/12,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1
3083,7/26/13,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0
8953,5/6/13,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0
1503,6/3/13,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0
8650,3/18/13,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0
10862,8/17/12,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0
2782,7/11/13,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0
6941,7/14/13,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0
10972,3/10/14,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0
10708,12/28/13,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0
6583,6/3/13,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0
3641,1/20/13,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0
10156,6/3/13,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0
4299,9/21/12,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1
3469,9/6/12,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0
5063,12/18/12,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0
10727,11/19/13,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0
9624,6/13/14,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0
5156,1/15/14,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0
4376,2/15/14,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1
8923,4/18/13,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1
8461,3/10/14,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0
6945,6/4/13,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0
944,1/8/13,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0
1907,9/28/12,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1
701,11/6/13,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0
3856,10/5/12,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0
4149,5/13/14,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0
2131,12/30/12,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0
2942,5/7/13,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0
1173,3/10/13,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1
4381,8/18/13,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0
4611,1/21/13,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1
3376,12/13/13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0
4679,5/23/14,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0
10928,9/16/13,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0
4248,2/17/14,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0
6728,8/27/12,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0
6661,8/12/12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0
4725,4/13/14,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0
3277,8/3/12,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0
5555,2/7/14,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0
2564,1/4/14,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0
946,9/22/12,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0
3867,8/31/13,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0
6940,10/21/13,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0
55,12/7/12,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0
7093,11/14/13,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0
5084,12/25/13,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0
1777,9/7/12,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0
8162,1/1/13,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0
10826,12/28/12,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0
8754,5/16/13,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1987,9/25/13,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0
11007,5/9/13,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0
7426,11/7/13,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0
9153,7/29/13,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0
10379,11/8/13,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0
9204,9/12/12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0
3197,12/16/13,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0
2920,12/1/12,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0
6961,5/22/14,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
4673,10/30/12,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1
9937,1/2/14,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0
8779,6/16/13,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1
9596,12/23/13,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0
2891,10/18/13,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0
4910,8/30/12,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0
75,7/25/13,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0
10120,10/24/13,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0
6327,12/19/13,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0
10142,3/7/13,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0
9826,9/12/12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1
1501,8/4/12,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0
10767,5/16/14,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0
7279,9/30/13,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,3,11,0
7230,10/4/12,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,1
143,8/25/13,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,3,11,0
450,7/12/13,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,3,11,0
9316,11/2/13,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0
6379,5/29/13,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,3,11,1
9239,7/26/13,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,3,11,0
8315,3/26/14,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0
2868,4/8/13,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,3,11,1
10888,11/3/13,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,3,11,0
1277,4/9/14,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,3,11,0
9977,9/17/13,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,3,11,0
10196,3/12/14,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,3,11,0
6384,2/11/14,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,3,11,0
8029,4/29/14,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,3,11,1
968,12/26/13,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0
6988,1/10/13,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,3,11,0
4472,6/27/14,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,3,11,0
6991,4/10/13,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,3,11,0
3336,11/21/13,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,3,11,0
4301,1/10/13,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,3,11,1
1940,7/12/13,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,3,11,0
1272,10/21/12,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,3,11,0
1388,2/20/13,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,3,11,0
1044,5/14/13,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,3,11,0
6969,8/7/13,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,3,11,0
10479,12/7/12,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,3,11,0
3619,9/23/12,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,3,11,1
1715,2/11/13,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,3,11,0
10159,3/31/13,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,3,11,0
1463,3/29/14,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5114,12/19/12,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,3,11,0
4990,5/2/13,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,3,11,0
4329,5/23/14,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0
10936,2/13/13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,3,11,0
4692,8/1/12,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,3,11,1
7212,6/8/14,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0
6086,11/23/13,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,3,11,0
437,1/25/14,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,3,11,0
11171,10/11/13,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,3,11,0
11101,4/15/13,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,3,11,0
5329,9/27/13,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,3,11,0
610,8/7/12,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,3,11,0
9384,6/12/13,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,3,11,0
5956,10/16/13,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0
10430,10/9/13,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,3,11,0
7875,4/29/14,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,3,11,1
7072,3/29/13,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,3,11,0
6255,6/3/14,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0
6516,3/18/13,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,3,11,0
5564,8/9/12,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,3,11,0
5682,3/23/13,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,3,11,0
7458,3/6/13,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,3,11,0
5237,1/1/14,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,3,11,0
7761,8/1/13,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,3,11,0
5278,1/25/14,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,3,11,0
3560,5/12/13,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0
7235,12/9/13,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,3,11,0
10548,3/9/14,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,3,11,0
2281,9/15/13,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,3,11,0
4073,1/29/14,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,3,11,1
6974,12/31/13,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,3,11,0
7938,10/3/13,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,3,11,0
7094,12/25/13,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0
3667,2/28/13,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,3,11,1
7723,5/2/14,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0
3870,2/9/13,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,3,11,0
4012,8/11/12,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,3,11,1
5909,9/19/13,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,3,11,0
10470,3/15/13,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,3,11,0
6488,4/6/14,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,3,11,0
10270,10/3/13,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,3,11,0
6887,4/24/14,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0
6406,10/28/13,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,3,11,0
7573,5/10/13,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,3,11,1
4508,5/22/14,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,3,11,0
221,4/27/13,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,3,11,0
5331,9/11/12,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,3,11,0
1911,9/5/12,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,3,11,0
20,9/1/13,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0
8786,5/26/13,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,3,11,0
10582,7/3/13,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,3,11,0
1915,12/12/13,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,3,11,0
8897,4/24/13,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,3,11,1
2371,4/13/13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0
4303,12/8/12,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,3,11,0
6825,3/6/13,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,3,11,0
1072,8/30/13,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,3,11,0
4964,1/26/14,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,3,11,0
2461,12/18/13,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0
10736,9/12/13,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,3,11,0
3194,4/5/14,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0
10839,4/14/14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,3,11,0
49,5/11/14,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,3,11,0
4290,3/19/14,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
10219,6/18/13,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4211,10/29/12,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1135,2/15/14,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0
6299,1/2/13,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,3,11,1
10846,5/29/14,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,3,11,0
347,9/8/12,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,3,11,0
6543,1/15/13,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,3,11,0
10446,11/7/12,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,3,11,1
3479,7/19/13,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,3,11,0
11075,10/29/13,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,3,11,0
4442,4/5/13,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,3,11,0
199,1/20/13,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,3,11,0
6722,6/28/14,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,3,11,0
796,10/23/12,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,3,11,0
3749,3/2/13,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,3,11,0
8523,12/14/13,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,3,11,0
310,12/13/13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,3,11,0
8629,3/26/13,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,3,11,0
236,1/19/13,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,3,11,0
9930,11/5/13,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,3,11,0
3483,4/6/13,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,3,11,1
4599,11/4/13,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0
7326,3/23/14,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,3,11,0
7352,10/21/13,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,3,11,0
2350,3/22/13,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,3,11,0
